BGGId,Name,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63
225981.0,Penguin Trap,0.0,0.0,0.0,5.768283,4.3013506,7.5936356,0.0,4.6841636,0.0,5.4366226,9.202987,0.0,0.0,6.6425757,0.55861336,0.0,6.8017435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375165,2.0506248,6.183845,8.699013,1.0666362,1.147817,5.1834555,0.69532335,0.0,1.6785216,0.0,0.0,0.7591306,3.8702068,0.0,7.2333784,0.0,2.930409,4.9643354,3.0530531,0.0,0.0,0.0,1.4619889,3.8496523,0.0,2.3680964,0.0,0.0,4.993244,1.2450092,2.2744234,0.0,0.0,0.0,0.0,7.0374737,0.0,3.18218
226176.0,Fallout: Wasteland Warfare,0.0,0.0,0.0,5.944785,4.436027,7.829157,0.0,4.8355856,0.0,5.5968924,9.484873,0.0,0.0,6.846582,0.57591623,0.0,7.012541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.477328,2.111155,6.3784413,8.964833,1.0995002,1.1797522,5.3406024,0.7099558,0.0,1.7306414,0.0,0.0,0.7802489,3.9889991,0.0,7.4564357,0.0,3.0211346,5.117892,3.1425278,0.0,0.0,0.0,1.50821,3.9731345,0.0,2.4468942,0.0,0.0,5.146597,1.2867348,2.3479376,0.0,0.0,0.0,0.0,7.258501,0.0,3.2878404
227422.0,Whoosh: Bounty Hunters,0.0,0.0,0.0,5.8610654,4.3741713,7.719895,0.0,4.763597,0.0,5.522668,9.355683,0.0,0.0,6.7558064,0.57040477,0.0,6.913552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4354722,2.0920932,6.2889147,8.843455,1.0797155,1.1719755,5.269814,0.7103449,0.0,1.6999019,0.0,0.0,0.75991166,3.9357574,0.0,7.354783,0.0,2.9814787,5.0458546,3.1039004,0.0,0.0,0.0,1.4843024,3.915767,0.0,2.40504,0.0,0.0,5.076207,1.2707442,2.3124719,0.0,0.0,0.0,0.0,7.157256,0.0,3.2359252
228051.0,"Warhammer 40,000: Heroes of Black Reach",0.0,0.0,0.0,5.8083353,4.3322453,7.6509247,0.0,4.719638,0.0,5.4763937,9.266901,0.0,0.0,6.683582,0.56639004,0.0,6.843987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3965561,2.066896,6.2320495,8.759579,1.0725577,1.1541904,5.2200193,0.69654423,0.0,1.6885861,0.0,0.0,0.7632252,3.899116,0.0,7.2923093,0.0,2.94933,5.0021687,3.0717323,0.0,0.0,0.0,1.4705937,3.8795002,0.0,2.392163,0.0,0.0,5.031353,1.2552742,2.289569,0.0,0.0,0.0,0.0,7.090364,0.0,3.20523
228390.0,Sunflower Valley,0.0,0.0,0.0,5.7535195,4.294026,7.576545,0.0,4.6700144,0.0,5.4182587,9.177214,0.0,0.0,6.623276,0.56203204,0.0,6.781694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3615549,2.048156,6.1715107,8.67411,1.0694454,1.1471759,5.165446,0.6904931,0.0,1.6697395,0.0,0.0,0.7484929,3.8552976,0.0,7.2213707,0.0,2.9205587,4.9499044,3.048733,0.0,0.0,0.0,1.4569501,3.842567,0.0,2.3715663,0.0,0.0,4.9840674,1.2430813,2.2627249,0.0,0.0,0.0,0.0,7.0175843,0.0,3.1739645
228570.0,Raging Bulls,0.0,0.0,0.0,5.869952,4.3761306,7.7377176,0.0,4.7733035,0.0,5.530384,9.367373,0.0,0.0,6.762655,0.5708821,0.0,6.9223843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.434236,2.0886707,6.301293,8.859953,1.0837504,1.1698854,5.2757754,0.70506746,0.0,1.7034308,0.0,0.0,0.7676047,3.9399903,0.0,7.3682456,0.0,2.98084,5.0535264,3.1073444,0.0,0.0,0.0,1.4804012,3.9256332,0.0,2.4130802,0.0,0.0,5.0859785,1.2736548,2.3113704,0.0,0.0,0.0,0.0,7.1704597,0.0,3.2388597
228580.0,Gearworks,0.0,0.0,0.0,5.780446,4.314807,7.616321,0.0,4.69987,0.0,5.4519653,9.226496,0.0,0.0,6.6590614,0.5649934,0.0,6.816133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3821523,2.060963,6.207692,8.719577,1.0707119,1.1496906,5.194102,0.6959697,0.0,1.6783059,0.0,0.0,0.75782317,3.8766963,0.0,7.257373,0.0,2.9321194,4.976405,3.0619664,0.0,0.0,0.0,1.4649292,3.865921,0.0,2.37982,0.0,0.0,5.010301,1.2488674,2.278022,0.0,0.0,0.0,0.0,7.0595427,0.0,3.186338
228766.0,A4 Quest,0.0,0.0,0.0,5.856331,4.3665996,7.7203584,0.0,4.7627378,0.0,5.520014,9.347117,0.0,0.0,6.7455754,0.5736525,0.0,6.9074683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4254797,2.0826797,6.2908773,8.837038,1.0836335,1.1649686,5.2622457,0.70282006,0.0,1.7045668,0.0,0.0,0.7710737,3.9259555,0.0,7.354481,0.0,2.972597,5.043149,3.1011457,0.0,0.0,0.0,1.4864686,3.9164486,0.0,2.4107695,0.0,0.0,5.074734,1.2665406,2.3085775,0.0,0.0,0.0,0.0,7.154059,0.0,3.2328627
229006.0,SpyNet,0.0,0.0,0.0,5.8131413,4.336435,7.6579185,0.0,4.728505,0.0,5.481922,9.280054,0.0,0.0,6.6953006,0.5629298,0.0,6.856221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4065814,2.0727603,6.235949,8.771339,1.0776281,1.1590272,5.2264132,0.7001009,0.0,1.689175,0.0,0.0,0.7596199,3.9037843,0.0,7.300323,0.0,2.954057,5.008274,3.0805144,0.0,0.0,0.0,1.4706858,3.8785253,0.0,2.3908062,0.0,0.0,5.040869,1.2571074,2.2925048,0.0,0.0,0.0,0.0,7.100507,0.0,3.210094
229240.0,Ancestree,0.0,0.0,0.0,5.6862683,4.24766,7.48962,0.0,4.620706,0.0,5.364416,9.079735,0.0,0.0,6.5469866,0.55595154,0.0,6.7006907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3302617,2.0272465,6.1054616,8.578146,1.0526263,1.136217,5.110883,0.68400264,0.0,1.6518768,0.0,0.0,0.74516404,3.813281,0.0,7.1390467,0.0,2.8850482,4.89799,3.0143178,0.0,0.0,0.0,1.4373125,3.7985797,0.0,2.3392963,0.0,0.0,4.9314194,1.2251605,2.2428987,0.0,0.0,0.0,0.0,6.946485,0.0,3.1340187
229427.0,"Warhammer 40,000 (Eighth Edition)",0.0,0.0,0.0,5.868538,4.3797507,7.7323785,0.0,4.774667,0.0,5.533801,9.369547,0.0,0.0,6.758904,0.57519984,0.0,6.9224415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4373255,2.0891516,6.301773,8.856183,1.0879928,1.1736355,5.2744846,0.7039845,0.0,1.7067015,0.0,0.0,0.77116346,3.9386275,0.0,7.3677135,0.0,2.98084,5.0556164,3.1059318,0.0,0.0,0.0,1.4891473,3.91979,0.0,2.4180124,0.0,0.0,5.0896034,1.26856,2.3138828,0.0,0.0,0.0,0.0,7.167572,0.0,3.240783
229453.0,CV Pocket,0.0,0.0,0.0,5.6966357,4.247821,7.499223,0.0,4.627974,0.0,5.3654137,9.085824,0.0,0.0,6.55967,0.5548545,0.0,6.7159033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3310483,2.0308871,6.1073427,8.587109,1.0574846,1.1373895,5.118377,0.6857569,0.0,1.6521119,0.0,0.0,0.74405736,3.8217928,0.0,7.15073,0.0,2.8914123,4.902002,3.0143409,0.0,0.0,0.0,1.4415556,3.8012114,0.0,2.3402185,0.0,0.0,4.936487,1.2307998,2.2421222,0.0,0.0,0.0,0.0,6.947038,0.0,3.140823
229598.0,Unlock!: Escape Adventures – Doo-Arann Dungeon,0.0,0.0,0.0,5.8098817,4.3347907,7.6517835,0.0,4.725642,0.0,5.47678,9.273056,0.0,0.0,6.69301,0.5667035,0.0,6.850464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3919647,2.0716324,6.2363973,8.765538,1.0768217,1.1618115,5.2189775,0.6959853,0.0,1.6899611,0.0,0.0,0.7614114,3.8940117,0.0,7.2922473,0.0,2.945552,5.0013165,3.0764291,0.0,0.0,0.0,1.4672954,3.883269,0.0,2.3899326,0.0,0.0,5.0363526,1.2539568,2.2881498,0.0,0.0,0.0,0.0,7.0955486,0.0,3.2059293
229713.0,War Room,0.0,0.0,0.0,5.87253,4.3859186,7.7393503,0.0,4.7826304,0.0,5.536195,9.376147,0.0,0.0,6.766842,0.5705789,0.0,6.923787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.438723,2.0938704,6.3103046,8.866438,1.0843444,1.1730435,5.277436,0.70454955,0.0,1.7102504,0.0,0.0,0.778351,3.9371362,0.0,7.370179,0.0,2.981526,5.0574474,3.111863,0.0,0.0,0.0,1.4887079,3.9278412,0.0,2.4164321,0.0,0.0,5.096148,1.2700189,2.3158212,0.0,0.0,0.0,0.0,7.1775355,0.0,3.2405756
230050.0,The Legend of Korra: Pro-Bending Arena,0.0,0.0,0.0,5.9066496,4.4040523,7.7825785,0.0,4.807243,0.0,5.5712366,9.428857,0.0,0.0,6.804339,0.57512856,0.0,6.967993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.460322,2.10159,6.341988,8.9203,1.0959313,1.1829369,5.3121605,0.7107085,0.0,1.7153808,0.0,0.0,0.7712159,3.9671779,0.0,7.415215,0.0,3.0012553,5.084591,3.127428,0.0,0.0,0.0,1.4907442,3.9488313,0.0,2.4316635,0.0,0.0,5.1236396,1.2783501,2.3294468,0.0,0.0,0.0,0.0,7.2173347,0.0,3.262487
230430.0,Unlock!: Escape Adventures – Temple of Ra,0.0,0.0,0.0,5.7170396,4.267612,7.5300117,0.0,4.653979,0.0,5.386037,9.126774,0.0,0.0,6.586632,0.5572122,0.0,6.7398252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3415384,2.0340114,6.136765,8.62754,1.0609298,1.1454548,5.1369147,0.6843537,0.0,1.6618903,0.0,0.0,0.7472191,3.8309898,0.0,7.174385,0.0,2.8991885,4.917287,3.029593,0.0,0.0,0.0,1.4457114,3.820143,0.0,2.348928,0.0,0.0,4.954709,1.2331153,2.2559373,0.0,0.0,0.0,0.0,6.9808726,0.0,3.1527884
230590.0,Empires,0.0,0.0,0.0,5.876001,4.3863387,7.745882,0.0,4.7824583,0.0,5.5418386,9.377713,0.0,0.0,6.766688,0.5753147,0.0,6.931488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4415996,2.0956488,6.310249,8.8668785,1.0934896,1.1778817,5.276537,0.70243967,0.0,1.7070627,0.0,0.0,0.76950175,3.9443066,0.0,7.3722997,0.0,2.9879382,5.061049,3.111663,0.0,0.0,0.0,1.4905103,3.9245286,0.0,2.417077,0.0,0.0,5.095563,1.2661672,2.3181043,0.0,0.0,0.0,0.0,7.173651,0.0,3.242561
230650.0,Table Battles,0.0,0.0,0.0,5.803396,4.330176,7.648773,0.0,4.717614,0.0,5.471981,9.262648,0.0,0.0,6.685715,0.56615907,0.0,6.845667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3939738,2.0683448,6.2306933,8.754559,1.0761158,1.158767,5.2132754,0.6926218,0.0,1.6856714,0.0,0.0,0.7591255,3.8943675,0.0,7.2841315,0.0,2.949116,4.9990325,3.0743508,0.0,0.0,0.0,1.4724995,3.8775215,0.0,2.3922467,0.0,0.0,5.0334086,1.2547331,2.2857437,0.0,0.0,0.0,0.0,7.0905285,0.0,3.2050989
230765.0,Side Effects,0.0,0.0,0.0,5.8506265,4.3642015,7.7068114,0.0,4.755446,0.0,5.514085,9.336426,0.0,0.0,6.740758,0.5673164,0.0,6.8956566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4245217,2.084698,6.2768354,8.826105,1.082019,1.1679803,5.25757,0.7039666,0.0,1.6978413,0.0,0.0,0.7666515,3.925886,0.0,7.3362207,0.0,2.969059,5.0391297,3.0982969,0.0,0.0,0.0,1.4812194,3.9039066,0.0,2.4070272,0.0,0.0,5.0701537,1.2625451,2.3032818,0.0,0.0,0.0,0.0,7.1423593,0.0,3.2283914
231618.0,Deck Box Dungeons,0.0,0.0,0.0,6.0717764,4.5264034,8.00289,0.0,4.940594,0.0,5.721756,9.687067,0.0,0.0,6.9946017,0.5892845,0.0,7.160994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5552,2.160939,6.5172825,9.167411,1.1183145,1.2120098,5.4590974,0.7319819,0.0,1.7668251,0.0,0.0,0.79229057,4.075405,0.0,7.618799,0.0,3.086573,5.228577,3.2126658,0.0,0.0,0.0,1.5325516,4.0547934,0.0,2.4965618,0.0,0.0,5.2622924,1.315816,2.3895352,0.0,0.0,0.0,0.0,7.4203353,0.0,3.3554766
231639.0,Harvest Island,0.0,0.0,0.0,5.8663816,4.375878,7.7227263,0.0,4.7718234,0.0,5.5216866,9.354604,0.0,0.0,6.7516603,0.5695679,0.0,6.9160953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43405,2.0885987,6.291441,8.84176,1.0832117,1.1641009,5.274443,0.7093077,0.0,1.7029039,0.0,0.0,0.7659013,3.9369972,0.0,7.362749,0.0,2.9813974,5.0433507,3.1018527,0.0,0.0,0.0,1.4852808,3.9142306,0.0,2.4123788,0.0,0.0,5.0765142,1.2741456,2.3073874,0.0,0.0,0.0,0.0,7.1560926,0.0,3.2391155
231962.0,Krazy Wordz,0.0,0.0,0.0,5.684899,4.2396145,7.4841747,0.0,4.625742,0.0,5.354355,9.068902,0.0,0.0,6.5435266,0.55734605,0.0,6.698029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3201838,2.0210533,6.1001196,8.572184,1.0560689,1.1358505,5.1086473,0.67742884,0.0,1.6510298,0.0,0.0,0.7415756,3.8144932,0.0,7.132857,0.0,2.885246,4.887826,3.004972,0.0,0.0,0.0,1.4363395,3.7967424,0.0,2.3341637,0.0,0.0,4.923642,1.2278742,2.2419288,0.0,0.0,0.0,0.0,6.9320626,0.0,3.1371148
231966.0,Stworze,0.0,0.0,0.0,5.9320173,4.4241343,7.8248425,0.0,4.82118,0.0,5.599202,9.469054,0.0,0.0,6.838015,0.5783277,0.0,6.999725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4703898,2.1159441,6.3706403,8.953625,1.0979319,1.1827675,5.3318896,0.7151694,0.0,1.7238445,0.0,0.0,0.77884996,3.980325,0.0,7.4510913,0.0,3.013057,5.114588,3.1423328,0.0,0.0,0.0,1.5012883,3.9702585,0.0,2.4453456,0.0,0.0,5.144673,1.2837074,2.3401258,0.0,0.0,0.0,0.0,7.2540317,0.0,3.2705903
232041.0,Deja Vu: Fragments of Memory,0.0,0.0,0.0,5.9011884,4.402081,7.7725797,0.0,4.7932334,0.0,5.561163,9.414908,0.0,0.0,6.7957644,0.57179224,0.0,6.9639153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4521613,2.1008213,6.330904,8.898415,1.093016,1.173316,5.3016834,0.7132677,0.0,1.7165853,0.0,0.0,0.77800596,3.9567134,0.0,7.401468,0.0,2.997721,5.0855584,3.1237671,0.0,0.0,0.0,1.4937965,3.936379,0.0,2.4230309,0.0,0.0,5.1122823,1.2736477,2.322701,0.0,0.0,0.0,0.0,7.205075,0.0,3.2576275
232078.0,Pot de Vin,0.0,0.0,0.0,5.849457,4.3637695,7.702323,0.0,4.756996,0.0,5.5071783,9.3326845,0.0,0.0,6.7344317,0.5682875,0.0,6.897028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4185877,2.0810642,6.2742505,8.820842,1.0809045,1.16385,5.25624,0.70364356,0.0,1.6985235,0.0,0.0,0.76379496,3.9240658,0.0,7.337347,0.0,2.9691713,5.0329227,3.0947654,0.0,0.0,0.0,1.4797894,3.901665,0.0,2.4023945,0.0,0.0,5.0691357,1.2650424,2.3037765,0.0,0.0,0.0,0.0,7.1438117,0.0,3.2302725
232318.0,Kami-sama,0.0,0.0,0.0,5.923365,4.4249754,7.813612,0.0,4.824212,0.0,5.5942526,9.463389,0.0,0.0,6.827743,0.57774585,0.0,6.9874225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47086,2.114709,6.3669434,8.943188,1.0999908,1.1886753,5.327004,0.71489835,0.0,1.7181121,0.0,0.0,0.77761835,3.9763148,0.0,7.43838,0.0,3.0113394,5.1057086,3.1393769,0.0,0.0,0.0,1.5012313,3.962971,0.0,2.4410264,0.0,0.0,5.1438785,1.2797364,2.3367693,0.0,0.0,0.0,0.0,7.2459025,0.0,3.2699327
232417.0,Druids,0.0,0.0,0.0,5.7745667,4.307641,7.6049566,0.0,4.694215,0.0,5.440668,9.2154045,0.0,0.0,6.6496654,0.5606193,0.0,6.805815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3802397,2.0565975,6.1961207,8.708591,1.0697871,1.1515285,5.1881657,0.69102323,0.0,1.6736603,0.0,0.0,0.7539595,3.8742962,0.0,7.2423253,0.0,2.929745,4.976194,3.0562422,0.0,0.0,0.0,1.4607157,3.8548465,0.0,2.3753958,0.0,0.0,5.004908,1.247184,2.2748208,0.0,0.0,0.0,0.0,7.049626,0.0,3.1847835
232895.0,Coaster Park,0.0,0.0,0.0,5.741522,4.285916,7.5644255,0.0,4.6669235,0.0,5.416291,9.168744,0.0,0.0,6.6160593,0.5619932,0.0,6.770547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.362331,2.0490797,6.162163,8.666182,1.0615125,1.1487076,5.1594367,0.6893662,0.0,1.6685165,0.0,0.0,0.75051177,3.8523934,0.0,7.2107816,0.0,2.9141707,4.947501,3.045365,0.0,0.0,0.0,1.4547684,3.8372486,0.0,2.3644342,0.0,0.0,4.9836664,1.2399656,2.262386,0.0,0.0,0.0,0.0,7.017533,0.0,3.1658773
232980.0,Dream On!,0.0,0.0,0.0,5.912802,4.4124985,7.788486,0.0,4.810757,0.0,5.5706177,9.435346,0.0,0.0,6.809507,0.57074094,0.0,6.962374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4569435,2.1072075,6.338513,8.923246,1.0959599,1.1882409,5.3123693,0.7069479,0.0,1.7154996,0.0,0.0,0.770452,3.9738142,0.0,7.4161134,0.0,3.002568,5.087673,3.1302125,0.0,0.0,0.0,1.4881927,3.9435942,0.0,2.4338422,0.0,0.0,5.123676,1.2695775,2.3241963,0.0,0.0,0.0,0.0,7.2171245,0.0,3.2644753
233015.0,Imperius,0.0,0.0,0.0,5.7169204,4.2656903,7.5302167,0.0,4.645401,0.0,5.391492,9.123469,0.0,0.0,6.582985,0.5629533,0.0,6.7404394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3428798,2.0384235,6.136741,8.618557,1.0601398,1.1405194,5.135314,0.6848034,0.0,1.663212,0.0,0.0,0.754966,3.8322577,0.0,7.174941,0.0,2.8991492,4.928175,3.0241957,0.0,0.0,0.0,1.450585,3.8187366,0.0,2.3562396,0.0,0.0,4.9592485,1.2333504,2.2557795,0.0,0.0,0.0,0.0,6.978604,0.0,3.147129
234468.0,Minute Realms,0.0,0.0,0.0,5.8662086,4.3798275,7.72488,0.0,4.7714624,0.0,5.52579,9.364098,0.0,0.0,6.75518,0.57581145,0.0,6.9193907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.433049,2.0886476,6.2910213,8.848798,1.0884316,1.1703819,5.267419,0.70452845,0.0,1.7004454,0.0,0.0,0.76482487,3.9377193,0.0,7.3592257,0.0,2.9769661,5.0493045,3.1078224,0.0,0.0,0.0,1.4873161,3.9162526,0.0,2.4153874,0.0,0.0,5.0846257,1.2671288,2.3046303,0.0,0.0,0.0,0.0,7.163714,0.0,3.2359262
234521.0,Necromunda: Underhive,0.0,0.0,0.0,5.915599,4.415117,7.796305,0.0,4.811148,0.0,5.574827,9.447678,0.0,0.0,6.817083,0.58037513,0.0,6.9806356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4620295,2.103026,6.3530493,8.932801,1.0972383,1.1829052,5.317132,0.70798594,0.0,1.7226694,0.0,0.0,0.77183104,3.9756646,0.0,7.426121,0.0,3.0055418,5.0957813,3.1304,0.0,0.0,0.0,1.4994746,3.9549887,0.0,2.437284,0.0,0.0,5.129433,1.2795862,2.3330405,0.0,0.0,0.0,0.0,7.227937,0.0,3.2690516
235544.0,Specter Ops: Broken Covenant,0.0,0.0,0.0,5.9120526,4.4102774,7.7901325,0.0,4.806668,0.0,5.5759296,9.431342,0.0,0.0,6.8089733,0.57485425,0.0,6.9726024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4538927,2.103676,6.3435173,8.918011,1.0982652,1.1772604,5.3135695,0.71206105,0.0,1.7181284,0.0,0.0,0.7775161,3.96688,0.0,7.4193687,0.0,3.0020115,5.090064,3.1255212,0.0,0.0,0.0,1.4938099,3.9492557,0.0,2.4334052,0.0,0.0,5.1220865,1.2784215,2.3278174,0.0,0.0,0.0,0.0,7.2172713,0.0,3.260861
236301.0,Living Planet,0.0,0.0,0.0,5.9374413,4.4310274,7.826741,0.0,4.828794,0.0,5.599082,9.4746685,0.0,0.0,6.837381,0.58301085,0.0,7.0026355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4709115,2.1145558,6.3780584,8.958457,1.1014912,1.1837614,5.32899,0.7123642,0.0,1.7273571,0.0,0.0,0.7771377,3.9841678,0.0,7.4556746,0.0,3.0124183,5.110427,3.1432025,0.0,0.0,0.0,1.5012792,3.9722617,0.0,2.4510577,0.0,0.0,5.1482058,1.2839946,2.3360355,0.0,0.0,0.0,0.0,7.2551465,0.0,3.2750564
236360.0,Don't Drop the Soap,0.0,0.0,0.0,5.883262,4.3898125,7.7520075,0.0,4.781205,0.0,5.5472813,9.390773,0.0,0.0,6.777669,0.56783736,0.0,6.9352703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4392693,2.104889,6.3115044,8.874805,1.0971719,1.1726273,5.2867455,0.70817983,0.0,1.7045492,0.0,0.0,0.77067566,3.9486363,0.0,7.3898335,0.0,2.9899757,5.068515,3.1179454,0.0,0.0,0.0,1.4889524,3.9296367,0.0,2.4232187,0.0,0.0,5.099665,1.2746023,2.3105137,0.0,0.0,0.0,0.0,7.1910367,0.0,3.2447307
236484.0,Facecards,0.0,0.0,0.0,5.7589483,4.29939,7.5829387,0.0,4.68183,0.0,5.4269133,9.192203,0.0,0.0,6.632025,0.5600833,0.0,6.7848597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3686674,2.0533109,6.1756473,8.685001,1.0682204,1.1491737,5.1751966,0.69158137,0.0,1.6679143,0.0,0.0,0.75264555,3.8639724,0.0,7.2273955,0.0,2.9219987,4.9584904,3.0481987,0.0,0.0,0.0,1.455016,3.844593,0.0,2.369281,0.0,0.0,4.988097,1.2436202,2.2671015,0.0,0.0,0.0,0.0,7.027136,0.0,3.1756554
237251.0,Biosphere,0.0,0.0,0.0,5.875929,4.387049,7.7430015,0.0,4.780125,0.0,5.545188,9.378534,0.0,0.0,6.7647133,0.57400364,0.0,6.9317946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.437935,2.0968206,6.307713,8.863059,1.0902903,1.1742485,5.2773576,0.7076113,0.0,1.7053539,0.0,0.0,0.76926094,3.943054,0.0,7.377124,0.0,2.9841535,5.0573955,3.1120548,0.0,0.0,0.0,1.4873611,3.924998,0.0,2.4213686,0.0,0.0,5.0942025,1.2687209,2.3155162,0.0,0.0,0.0,0.0,7.171402,0.0,3.2458496
238094.0,Mutabo,0.0,0.0,0.0,5.745642,4.2880225,7.564002,0.0,4.6721516,0.0,5.416234,9.167999,0.0,0.0,6.616563,0.5604622,0.0,6.7691855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3581133,2.0504594,6.162227,8.665956,1.0654743,1.1484243,5.162482,0.6875297,0.0,1.6676149,0.0,0.0,0.7538682,3.8567882,0.0,7.2091084,0.0,2.918135,4.9442453,3.0414484,0.0,0.0,0.0,1.4474335,3.834328,0.0,2.3580968,0.0,0.0,4.9795637,1.2404189,2.2578924,0.0,0.0,0.0,0.0,7.0125065,0.0,3.1693385
238799.0,Messina 1347,0.0,0.0,0.0,5.899463,4.4056544,7.7760005,0.0,4.801503,0.0,5.5693064,9.421673,0.0,0.0,6.79612,0.58039516,0.0,6.9614263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4579139,2.108979,6.3337564,8.90371,1.0957177,1.1818638,5.2997193,0.70821184,0.0,1.7121243,0.0,0.0,0.771495,3.962474,0.0,7.407202,0.0,2.9972584,5.087048,3.1275024,0.0,0.0,0.0,1.4915606,3.9405591,0.0,2.4319112,0.0,0.0,5.122425,1.2772057,2.322557,0.0,0.0,0.0,0.0,7.2118115,0.0,3.254534
238916.0,Shadows of Kilforth: A Fantasy Quest Game,0.0,0.0,0.0,5.867223,4.3761215,7.735507,0.0,4.773768,0.0,5.5341625,9.372474,0.0,0.0,6.762715,0.5743602,0.0,6.9218388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4391234,2.088869,6.3020225,8.861455,1.088265,1.1730171,5.2764964,0.7080132,0.0,1.7031347,0.0,0.0,0.76364636,3.9390304,0.0,7.3727016,0.0,2.979068,5.05574,3.1074991,0.0,0.0,0.0,1.4890224,3.9257662,0.0,2.414382,0.0,0.0,5.0861244,1.2701012,2.3162208,0.0,0.0,0.0,0.0,7.170211,0.0,3.2373996
239826.0,Dice Fishing: Roll and Catch,0.0,0.0,0.0,5.829443,4.343434,7.6787357,0.0,4.736922,0.0,5.492345,9.296449,0.0,0.0,6.7132235,0.5618803,0.0,6.872297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4058123,2.07613,6.250186,8.791509,1.079333,1.1607225,5.242287,0.7035922,0.0,1.6904937,0.0,0.0,0.75771964,3.914047,0.0,7.3158464,0.0,2.9614766,5.0153604,3.0815926,0.0,0.0,0.0,1.4686826,3.8900986,0.0,2.3942142,0.0,0.0,5.0495515,1.2630385,2.2953513,0.0,0.0,0.0,0.0,7.114673,0.0,3.2184453
240463.0,Tournament Fishing: The Deckbuilding Game,0.0,0.0,0.0,5.7831807,4.311504,7.6154017,0.0,4.6989527,0.0,5.4489717,9.226585,0.0,0.0,6.6649714,0.5624982,0.0,6.817195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3792584,2.0602262,6.1977444,8.7239065,1.0718029,1.1576692,5.1979566,0.6959084,0.0,1.6799523,0.0,0.0,0.75330997,3.8823965,0.0,7.258388,0.0,2.9340477,4.976863,3.0596225,0.0,0.0,0.0,1.4559019,3.86018,0.0,2.3757935,0.0,0.0,5.007889,1.2489219,2.2787833,0.0,0.0,0.0,0.0,7.056375,0.0,3.1896927
